"student_id","student_names","phone_no","math","physics","chemistry","grade","comment","roll_no","student_address","school_id"
749,Kelsey Murphy,9623810026,27,99,86,B,Average Performance,587138.0,"45997 Heather Neck Suite 732, Roseside, MO 55977",1
750,Rachel Young,9288342353,46,36,15,F,Failed,532917.0,"469 Woodward Way Suite 790, West Colin, MO 27679",1
751,Autumn Perez,9769422938,50,52,53,C,Below Average Achivement,536279.0,"73711 Banks Turnpike Apt. 013, Richhaven, NC 88513",1
752,Joseph Tucker,9738355477,79,25,73,C,Below Average Achivement,591108.0,"8859 Adams Curve, Sharonshire, MI 61433",1
753,Luke Andrade,9300938411,63,81,39,B,Average Performance,548851.0,"84227 Mcdaniel Trail, North Jennifershire, SC 22957",1
754,Catherine Hughes,9720298656,28,22,86,D,Poor Pursuance,586439.0,"Unit 2301 Box 1733, DPO AA 26363",1
755,Timothy Alexander,9019447812,40,57,91,B,Average Performance,564158.0,"48346 Justin Highway Suite 101, Rossmouth, MO 14173",1
756,Melinda Patterson,9498527624,88,30,66,B,Average Performance,519302.0,"1554 Johnson Spurs, New Aaron, MT 63968",1
757,Scott Martinez,9576657333,25,74,39,D,Poor Pursuance,571879.0,"002 Derrick Green, Sextonstad, WY 65705",1
758,Randall Garcia,9991169891,61,39,26,D,Poor Pursuance,540842.0,"403 Smith Branch, Lake Cameron, VA 12589",1
759,Justin Hayes,9130338378,86,41,31,C,Below Average Achivement,511331.0,"9343 Michelle Crest Apt. 676, Williamberg, WI 67344",1
760,Katelyn Harris,9463163756,91,96,22,B,Average Performance,587696.0,"09761 Mariah Prairie Suite 595, South Williamland, VT 24697",1
761,Joseph Gonzales,9744200974,67,34,62,C,Below Average Achivement,542262.0,"0171 Anderson Overpass, Molinaland, HI 19218",1
762,Christopher Robinson,9164195982,79,35,22,D,Poor Pursuance,504712.0,"044 Cole View, Aarontown, RI 70962",1
763,Tanya Small,9891960902,23,92,54,C,Below Average Achivement,544240.0,"310 Hopkins Port, North Theresa, HI 06704",1
764,Joshua Holmes,9405517392,53,40,18,D,Poor Pursuance,524142.0,"025 Michael Gateway Apt. 519, East Sherry, VT 57815",1
765,Heather Gonzalez,9722400556,44,15,82,D,Poor Pursuance,591429.0,"000 Williams Trafficway, East Abigail, MS 67828",1
766,Judith Benson,9669806957,56,72,86,B+,Good Pursuance,575219.0,"87779 Gallagher Meadow, North Jessica, NY 61266",1
767,Thomas Vaughan,9866019215,95,66,62,B+,Good Pursuance,509740.0,"8046 Stacy Points Apt. 201, Brownville, ND 68385",1
768,Sean Serrano,9333534726,95,31,86,B,Average Performance,547123.0,"6088 Cole Underpass Apt. 420, Nancystad, OK 57326",1
769,Monica Crane,9538556930,25,65,64,C,Below Average Achivement,525428.0,"37966 Scott Prairie Suite 788, West Derek, LA 14819",1
770,Richard Atkinson,9642927854,85,64,49,B,Average Performance,570782.0,"6245 Chloe Mission, Lake Ronaldland, MI 02788",1
771,Jon Bell,9865825638,14,19,99,D,Poor Pursuance,594412.0,"755 David Hill, Fryton, DC 96645",1
772,Tanya Chambers,9813038276,55,95,60,B,Average Performance,504966.0,"9693 Wilson Road, Bergborough, AZ 50411",1
773,Dr. Denise Jacobson DDS,9233354076,81,78,71,B+,Good Pursuance,532062.0,"691 Warren Valleys Apt. 841, New Wayne, DE 37058",1
774,Jeffrey Mason,9157104674,59,24,60,D,Poor Pursuance,568996.0,"3425 Sanders Avenue Suite 098, Nelsonmouth, ND 41346",1
775,Laurie Jimenez,9040131613,77,17,59,C,Below Average Achivement,568796.0,"955 Alexis Mission, Carolborough, NJ 20767",1
776,Katie Rose,9583172669,26,90,90,B,Average Performance,523012.0,"71534 Katherine Shore Apt. 357, Rodriguezfurt, WY 33427",1
777,Nathaniel Ellis,9450207546,59,31,41,D,Poor Pursuance,572244.0,"72350 Valencia Wells Suite 583, Smithtown, MS 62806",1
778,Catherine Gonzalez,9587649393,88,85,95,A,Very Good Achivement,557114.0,"76832 Christina Key Suite 614, Port Mary, AL 94952",1
779,Joseph Wright,9762406747,14,77,29,D,Poor Pursuance,556461.0,"53438 Michael Roads Apt. 856, Lake Maryton, NH 42245",1
780,Andrew Cooper,9554564798,44,28,88,C,Below Average Achivement,571842.0,"791 Elizabeth Haven Apt. 076, Adkinshaven, HI 51525",1
781,David Wang,9824045466,66,95,62,B+,Good Pursuance,549361.0,"USNS Meadows, FPO AE 65424",1
782,Grace Randolph,9338116811,85,40,67,B,Average Performance,585712.0,"81838 Ashley Estates Suite 194, Hallchester, HI 30908",1
783,Collin Carpenter,9971886735,25,60,13,F,Failed,586806.0,"PSC 0011, Box 3921, APO AA 41145",1
784,Katrina Willis,9527430089,45,15,60,D,Poor Pursuance,516093.0,"6097 Cynthia Corners Suite 504, Ashleyland, NM 95829",1
785,Todd Graham,9045270997,43,30,61,D,Poor Pursuance,589484.0,"015 Jeffrey Circle Apt. 721, Port Andrew, PR 43774",1
786,Travis Douglas,9099090750,12,77,23,D,Poor Pursuance,529691.0,"Unit 0930 Box 1837, DPO AE 65563",1
787,Dustin Collins,9500195753,43,63,69,C,Below Average Achivement,598388.0,"252 Michael Spring, Carsonton, NM 90762",1
789,Jamie Reynolds,9205256412,100,99,11,B,Average Performance,534031.0,"37310 Brown Fork Apt. 689, Schultzport, FL 23059",1
790,George Mcdaniel,9094205237,97,83,11,B,Average Performance,566078.0,"17645 Jesse Manor, Santiagomouth, NY 30465",1
791,Bethany Hayes,9518931640,59,87,47,B,Average Performance,514337.0,"6112 Sanders Plaza Apt. 164, Susanshire, NC 70745",1
792,Emily Flores,9794320154,98,35,43,C,Below Average Achivement,540315.0,"1575 Miller Falls Suite 111, Romanview, AK 00869",1
793,Tyler Padilla,9536881032,38,18,44,D,Poor Pursuance,575048.0,"93379 Debra Square Apt. 343, Deniseview, NY 11431",1
794,Kelly Richardson,9447225439,88,43,92,B+,Good Pursuance,519974.0,"9727 Cathy Crest Suite 636, Crystalfurt, WI 49546",1
795,Matthew Stewart,9853389522,32,56,20,D,Poor Pursuance,541185.0,"2109 Wells Plain Apt. 871, Lake Stevenfurt, MI 14423",1
796,Anthony Allen,9216435758,82,75,45,B,Average Performance,580221.0,"860 Chavez Ville Apt. 675, North Dawnside, IA 80317",1
797,Rebecca Brewer,9254569119,81,51,59,B,Average Performance,567928.0,"449 Bennett Oval, Brownview, WV 32794",1
798,Andrew Fletcher,9197200104,76,53,88,B+,Good Pursuance,531073.0,"75045 Barrera Lock Suite 373, West Adamland, NM 59471",1
799,Charles Evans,9661019643,21,78,10,D,Poor Pursuance,535380.0,"970 Andrade Junctions, Rickyview, ME 88578",1
800,Lauren Ross,9657086409,66,41,69,C,Below Average Achivement,590273.0,"965 Rodriguez Parks, Sandraberg, PW 13218",1
801,Steven Duncan,9601349945,72,81,83,B+,Good Pursuance,543098.0,"34947 Tina Hollow Apt. 459, Reyesfurt, WV 31414",1
802,Henry Baxter,9140246280,81,45,45,C,Below Average Achivement,536741.0,"Unit 2603 Box 6617, DPO AA 69991",1
803,Zachary Harrison,9065867365,74,11,71,C,Below Average Achivement,503596.0,"987 Rodriguez Course Apt. 461, West Williamfurt, AK 75203",1
804,Timothy Martin,9228400638,81,97,98,A+,Excellent Performance,583937.0,"98659 Allen Manor, North Tanya, ND 04975",1
805,Michael Warren,9765649894,84,41,84,B,Average Performance,565904.0,"Unit 6067 Box 9476, DPO AA 97541",1
806,Glenda Ward,9963544109,97,68,63,B+,Good Pursuance,571834.0,"185 Frank Union Apt. 931, East Joseph, TN 19444",1
807,Andrew Merritt,9466405733,90,12,14,D,Poor Pursuance,548246.0,"9619 Sarah Forks, Gonzalezburgh, MH 82961",1
808,Scott Horne,9636062008,77,12,51,D,Poor Pursuance,505755.0,"120 Matthew Haven, Joshuafurt, DE 49259",1
809,Joseph Garner,9532885846,12,29,65,D,Poor Pursuance,532623.0,"360 Harris Loaf Suite 501, East Lauriemouth, AS 07334",1
810,Dustin Dean,9862890829,93,14,46,C,Below Average Achivement,596770.0,"USS Daniel, FPO AP 07828",1
811,Christopher Murphy,9052714211,64,21,38,D,Poor Pursuance,583242.0,"6677 Kelly Drive, East Angelicahaven, MS 49324",1
812,Danielle Marsh,9145365930,48,36,68,D,Poor Pursuance,566879.0,"3967 Henry Points Suite 524, Lake Patriciafort, VI 87943",1
813,Paul Gray,9652090845,51,42,29,D,Poor Pursuance,540178.0,"06595 Jennings Cliff, West Anthonyborough, RI 81246",1
814,Kevin Hicks,9586874867,67,56,19,D,Poor Pursuance,519756.0,"035 Mullins Groves, Jordantown, NC 93206",1
815,Nancy Norris,9139412800,25,58,42,D,Poor Pursuance,515786.0,"804 Scott Radial Suite 759, South James, VA 20959",1
816,Emma Hernandez MD,9533206425,57,39,59,C,Below Average Achivement,593395.0,"7145 Cline Harbors Suite 279, South Kenneth, IN 97147",1
817,Kevin Walters,9263200835,50,24,100,C,Below Average Achivement,584346.0,"1069 Joseph Parkways Apt. 113, Stephaniehaven, MD 50784",1
818,Anthony Johnson,9842193161,87,26,37,D,Poor Pursuance,572102.0,"2974 Kendra Extension Apt. 908, Tamiton, SD 49691",1
819,Steven Davis,9307573839,39,93,77,B,Average Performance,528019.0,"664 Jay Point, Christopherborough, MD 24317",1
820,Meagan White,9317730497,58,85,56,B,Average Performance,519013.0,"840 Pruitt View Apt. 387, New Patrickmouth, AS 17239",1
821,Lisa Lawrence,9827574484,16,36,66,D,Poor Pursuance,545575.0,"52015 Thomas Ways, Kellyside, MH 75077",1
822,Curtis Cannon,9731479483,28,86,89,B,Average Performance,558330.0,"796 Griffith Trace, North Stephanie, NC 66429",1
823,Jenny Miller,9275709361,74,78,100,A,Very Good Achivement,519857.0,"27965 Robert Village Apt. 564, Chanburgh, AZ 19296",1
824,Karen Edwards,9920282908,21,18,82,D,Poor Pursuance,577268.0,"19257 Thompson Plain, Hopkinsport, NV 32346",1
825,Shawn Smith,9963160839,94,73,74,B+,Good Pursuance,517404.0,"7634 Lee Streets Suite 573, Robinsonton, CO 77769",1
826,Kristina Carpenter,9311187729,29,12,12,F,Failed,595929.0,"PSC 9991, Box 7771, APO AE 56974",1
827,Grant Clayton Jr.,9295200351,22,73,85,C,Below Average Achivement,525513.0,"PSC 5561, Box 1834, APO AP 22606",1
828,Joseph Welch,9085517252,45,67,91,B,Average Performance,510315.0,"183 Kathy Plaza Apt. 824, Calderonstad, WI 85265",1
829,Bryan Donovan,9817422019,34,51,35,D,Poor Pursuance,509042.0,"81863 Miller Valleys, Nicholasport, VT 43471",1
830,Debra Patterson,9079648903,73,53,25,D,Poor Pursuance,513903.0,"9479 Thomas Track, Lake Sabrinaside, WV 78541",1
831,Jonathan Ferguson MD,9669713380,36,34,55,D,Poor Pursuance,536980.0,"USNV Nichols, FPO AA 84857",1
832,Marie Williams,9178562844,100,33,58,B,Average Performance,525690.0,"0789 Duke Drives Apt. 163, Sandersfurt, MI 32950",1
833,Jose Ali,9245272234,92,69,38,B,Average Performance,546218.0,"45882 Zachary Terrace Suite 424, Port Alanberg, AR 57218",1
834,Marcus Miller,9352288010,99,33,89,B+,Good Pursuance,585035.0,"165 Gina Fort Suite 842, Lisaview, WV 13159",1
835,Sue Hodges,9584903621,24,35,94,C,Below Average Achivement,560850.0,"PSC 8342, Box 3704, APO AP 50735",1
836,Jack Navarro,9932425619,96,53,51,B,Average Performance,537779.0,"39085 Potts Burgs, Davidmouth, NC 14159",1
837,Laura Henry,9004485265,65,23,78,C,Below Average Achivement,595455.0,"892 Pratt Lock, North Anna, IN 07663",1
838,Paul Acosta,9903381550,24,39,44,D,Poor Pursuance,587065.0,"0991 Michelle Streets Suite 721, East Ryanville, MH 32944",1
839,Andrew Alexander,9870622363,64,81,22,C,Below Average Achivement,597593.0,"8254 Donna Orchard Suite 218, Lake Brycechester, MS 41177",1
840,Mr. Jared Jackson,9998984376,79,13,45,D,Poor Pursuance,537950.0,"4468 David Fork Suite 352, North Samanthaton, MH 80143",1
841,Gabriel Morgan,9315571860,94,70,54,B+,Good Pursuance,542938.0,"9323 Brooke Locks, Justinport, MS 11333",1
842,Michael Gould,9824588745,98,16,55,C,Below Average Achivement,579896.0,"0308 Tracy Port, South Jared, CA 78739",1
843,Arthur Cook,9066473944,32,11,77,D,Poor Pursuance,541685.0,"3316 Shawn Inlet Apt. 876, Kimberlyview, NV 68090",1
844,Erin Hamilton,9101485381,58,48,20,D,Poor Pursuance,533986.0,"616 Benjamin Parks Suite 129, New Joshua, WI 91572",1
845,Kathleen Shea MD,9980948830,25,64,69,C,Below Average Achivement,586290.0,"69739 Jeffery Turnpike, Josephmouth, DE 49643",1
846,Richard Farrell,9381931992,77,83,91,A,Very Good Achivement,566434.0,"5034 Gonzalez Islands Suite 028, West Spencer, CO 84680",1
847,William Preston,9310782294,70,28,46,D,Poor Pursuance,578153.0,"4312 Jacob Ridge Apt. 429, Tiffanymouth, SD 23039",1
848,Anthony Smith,9205999079,95,35,27,C,Below Average Achivement,557050.0,"32078 Smith Falls, Alvaradostad, NJ 36529",1
849,Daniel Jones,9010700585,91,87,39,B+,Good Pursuance,598470.0,"877 Kimberly Locks, Lake Samantha, FM 80415",1
850,Matthew Monroe,9408032662,60,87,30,C,Below Average Achivement,520632.0,"93306 Travis Springs, Myershaven, KS 17699",1
851,Joseph Bird,9441213011,74,31,64,C,Below Average Achivement,582499.0,"4479 Rodney Cape, Brownland, PA 75857",1
852,Eric West,9578209998,92,98,44,B+,Good Pursuance,514771.0,"496 Spencer Ports Apt. 757, East Sallyfort, IL 51344",1
853,Jennifer Miller,9989027897,30,62,53,D,Poor Pursuance,543309.0,"5029 Natalie Garden, West Thomas, MP 91053",1
854,Stacey Carter,9514639945,31,32,72,D,Poor Pursuance,527046.0,"72753 Thomas Unions Apt. 201, East Cheryl, AZ 97324",1
855,Mark Jordan,9718861324,77,54,95,B+,Good Pursuance,571526.0,"601 Dominique Viaduct, South Natalieton, MH 37726",1
856,Jerry Reynolds,9548737339,96,89,28,B+,Good Pursuance,551213.0,"541 Kelley Dam Suite 851, Robertsside, DC 19451",1
857,Tyler Johnson,9720576358,70,84,65,B+,Good Pursuance,522090.0,"USS Benson, FPO AE 30236",1
858,Teresa Bonilla MD,9596971294,85,11,45,D,Poor Pursuance,569210.0,"USCGC Wang, FPO AA 26125",1
859,Lindsey Ramirez,9957556859,29,98,89,B+,Good Pursuance,506620.0,"USCGC Knapp, FPO AA 24526",1
860,Christine Brown,9717320878,53,39,47,D,Poor Pursuance,584459.0,"66737 Kristen Way, East Juanstad, GU 95323",1
861,Alexandria Gonzales,9311315810,13,18,12,F,Failed,538319.0,"02565 Gabriel Valley, Marymouth, MT 85234",1
862,Debra Knox,9107755934,18,85,35,D,Poor Pursuance,534268.0,"048 Virginia Squares Apt. 016, Lake Mariemouth, MD 90274",1
863,Curtis Curtis,9719390282,77,71,58,B,Average Performance,571690.0,"168 Meyers Rapids Suite 430, South Jacob, NC 50681",1
864,Rebecca James,9620981865,64,15,26,D,Poor Pursuance,531137.0,"866 Brandon Cove, Jasonfurt, AK 74338",1
865,Jordan Welch,9514848307,17,10,40,F,Failed,506587.0,"287 Bryan Viaduct Suite 555, Allenton, OK 32784",1
866,Rachel Page,9618892356,75,75,83,B+,Good Pursuance,581033.0,"6048 Daniels River, Acostaland, AR 55275",1
868,Alexander Friedman,9908563608,85,87,55,B+,Good Pursuance,590025.0,"PSC 5193, Box 0841, APO AP 58937",1
869,Michael Sandoval,9193453846,40,19,65,D,Poor Pursuance,542653.0,"0525 Dillon Creek Apt. 278, Millerville, SD 60676",1
870,Mary Thompson,9490775311,50,41,64,C,Below Average Achivement,563795.0,"0178 Antonio Locks, North Christopher, MP 41385",1
871,Kimberly Burton,9919918272,12,78,90,C,Below Average Achivement,546114.0,"05353 Hood Track Suite 838, New Daniel, SD 47364",1
872,Michael Foster,9747735877,78,12,74,C,Below Average Achivement,510068.0,"255 Barry Valley, West Lisachester, FM 46666",1
873,Crystal Lopez,9264338538,92,75,65,B+,Good Pursuance,526891.0,"29800 Butler Drive, East Emily, PA 30607",1
874,Katrina Patterson,9177558372,90,65,48,B,Average Performance,511779.0,"39540 Leslie Turnpike Apt. 875, Amandastad, GU 42582",1
875,Jesus Marsh,9477296247,35,95,36,C,Below Average Achivement,544909.0,"0222 Robbins Turnpike, New Connie, IN 82982",1
876,Jeremy Anderson,9187805856,75,98,31,B,Average Performance,570484.0,"98599 Harmon Causeway, Biancabury, NV 42384",1
877,Whitney Bautista,9655809860,22,30,70,D,Poor Pursuance,540914.0,"6307 Jacob Cliffs, New Heatherville, MO 41138",1
878,Kristine Wilson,9515100698,62,70,22,C,Below Average Achivement,547035.0,"9857 Fields Crossroad Suite 486, Bowenland, WY 58503",1
879,Heidi Jenkins,9610328196,87,20,31,D,Poor Pursuance,529573.0,"51998 Sharon Track Apt. 188, West Alanborough, AR 60249",1
880,Daniel Franklin,9096546077,14,94,31,D,Poor Pursuance,518964.0,"633 Walker Meadows, Mariotown, WV 41807",1
881,Kayla Nelson,9588677712,68,76,81,B+,Good Pursuance,517118.0,"3835 Page Springs, Elizabethfort, KS 91340",1
882,Amber Brown,9562606220,27,89,89,B,Average Performance,580999.0,"038 Lewis Isle Suite 112, New Jessicaport, IN 21583",1
883,David Davis,9186721518,44,57,44,D,Poor Pursuance,599750.0,"201 Oconnor Forges Suite 842, Mariafort, VI 92197",1
884,Kristin Williams,9206695157,61,75,37,C,Below Average Achivement,594275.0,"0804 Taylor Plaza Apt. 804, Phillipmouth, GU 39181",1
885,James Simmons,9762771928,54,97,64,B+,Good Pursuance,523924.0,"33934 Munoz Fords Apt. 590, Charlesburgh, NM 33467",1
886,Preston Mitchell,9604308837,72,71,99,B+,Good Pursuance,500856.0,"090 Smith Landing, New Abigail, FL 43590",1
887,Rachel Lopez,9125172125,38,66,72,C,Below Average Achivement,540729.0,"0243 Amy Street Suite 124, New Charles, KS 28656",1
888,Ryan Ramos,9865505107,67,22,43,D,Poor Pursuance,525037.0,"75719 Sims Islands, Cortezhaven, ME 10959",1
889,Greg Brooks,9093949916,51,55,15,D,Poor Pursuance,507389.0,"2111 Eric Ridges, Johnborough, FM 09961",1
890,Morgan Kim,9101080455,16,92,36,D,Poor Pursuance,583692.0,"0690 Karen Bridge Suite 317, South Jackton, NY 37013",1
891,Shane Smith,9585731846,21,55,21,F,Failed,563132.0,"USNV Collins, FPO AE 66745",1
892,Todd Bradley,9950736657,22,34,57,D,Poor Pursuance,545512.0,"90273 Tucker Rest, Lake Jon, LA 93572",1
893,Joseph Savage,9919260312,85,97,86,A,Very Good Achivement,543050.0,"072 Maurice Street Apt. 398, Stewartchester, OK 83922",1
894,Donna James,9790425696,52,36,78,C,Below Average Achivement,539076.0,"USNS Gardner, FPO AP 21193",1
895,Sara Wang,9735406557,19,83,39,D,Poor Pursuance,503394.0,"2277 Blackburn Flats, Sanchezview, ME 48096",1
896,Sydney Bray,9912372852,39,63,32,D,Poor Pursuance,540475.0,"993 Tammy Dam Apt. 421, Bradleyville, AS 03155",1
897,Mercedes Nguyen,9241390759,47,58,67,C,Below Average Achivement,523749.0,"762 Ian Mountain, West Theresa, MO 81176",1
898,Jaime Edwards,9623476939,23,16,80,D,Poor Pursuance,537213.0,"0133 Shaw Points Suite 614, South Anthonyton, IL 52629",1
899,Brian Davis PhD,9771764315,76,31,65,C,Below Average Achivement,511450.0,"571 Jeff Greens, Lake Christine, VI 91622",1
900,Micheal Dixon,9549718084,34,96,94,B+,Good Pursuance,596228.0,"1811 Vanessa Parkway Suite 222, Parkerview, NH 28041",1
901,Vincent Garrett,9569793553,23,36,36,F,Failed,547247.0,"1826 Lawrence Crossing Suite 918, Wilkinsland, MI 14865",1
902,Edward Campbell,9652480324,83,36,36,C,Below Average Achivement,524195.0,"380 Anderson Avenue Suite 472, Sanchezfort, PR 03596",1
903,Elizabeth Green,9419012970,53,77,78,B,Average Performance,536095.0,"75460 David Creek, East Kimberlychester, OR 45872",1
904,Breanna Buchanan,9910987803,21,19,98,D,Poor Pursuance,557103.0,"USNV Rodriguez, FPO AA 89567",1
905,Douglas Massey,9558255851,31,70,88,B,Average Performance,540495.0,"746 Miller Vista, Cherylstad, IN 89805",1
906,Michael Valentine III,9438088155,16,10,96,D,Poor Pursuance,507512.0,"1403 Adams Glen, North Rebecca, PR 78053",1
907,David Escobar,9599196295,16,14,39,F,Failed,591929.0,"853 Pruitt Ports Apt. 949, South Stevenborough, MI 29510",1
908,James Norman,9784847778,72,12,52,D,Poor Pursuance,531089.0,"51827 Catherine Forest Apt. 237, Harrischester, GA 00541",1
909,Martha Lewis,9691464940,98,53,14,C,Below Average Achivement,558728.0,"382 Julie Tunnel Suite 896, East Maria, CT 31475",1
910,Johnny Ellis,9494216097,78,45,79,B,Average Performance,551586.0,"67636 Meredith Squares Apt. 154, New Joseburgh, CT 94860",1
911,Belinda Holden,9057146035,67,97,64,B+,Good Pursuance,537145.0,"10996 Gonzales Freeway, Potterstad, NV 13254",1
912,Scott Landry,9143193811,93,77,76,A,Very Good Achivement,586837.0,"PSC 7572, Box 5063, APO AE 17104",1
913,Tyler Harrell,9375280717,14,78,81,C,Below Average Achivement,513814.0,"28905 Mikayla Valley Apt. 999, Jillburgh, FM 12834",1
914,Amanda Jordan,9691680837,30,76,47,C,Below Average Achivement,532475.0,"64257 Debra Bridge, Barrfort, TN 32286",1
915,Stephanie Rodriguez,9134032302,71,45,16,D,Poor Pursuance,595016.0,"58329 Strickland Mountain Apt. 068, West Thomas, OR 45376",1
916,Carrie Munoz DDS,9110740544,54,73,55,C,Below Average Achivement,510917.0,"75610 Hayes Ports, Brownland, TX 07098",1
917,Derek Maddox,9449897056,55,73,31,C,Below Average Achivement,577411.0,"USCGC Cooper, FPO AE 57098",1
918,Ian Mcdonald,9184774559,46,69,66,C,Below Average Achivement,536213.0,"064 Wade Spur, Barretthaven, PA 52442",1
919,Aaron Krueger,9505260427,73,67,38,C,Below Average Achivement,575650.0,"864 Patricia Trail Suite 542, North Philip, KY 64000",1
920,Christina Wyatt,9548206997,52,42,84,C,Below Average Achivement,533283.0,"31418 Kristin Gardens Apt. 677, Hawkinsbury, VT 46469",1
921,Charles Evans,9982819730,85,81,95,A,Very Good Achivement,571708.0,"7438 Dixon Way Apt. 620, Adamston, IN 18168",1
922,Thomas Clark,9562277745,36,67,99,B,Average Performance,595959.0,"Unit 0655 Box 3381, DPO AP 45452",1
923,Melissa Christensen,9232864349,59,19,80,C,Below Average Achivement,578776.0,"PSC 5527, Box 1940, APO AA 67183",1
924,William Clayton,9184566336,57,47,14,D,Poor Pursuance,534873.0,"USNS Oneill, FPO AE 27693",1
925,Caroline Stanley,9205441298,48,69,50,C,Below Average Achivement,573498.0,"Unit 6876 Box 1789, DPO AA 22311",1
926,Richard Tapia,9866462833,60,53,93,B,Average Performance,585938.0,"05988 Hicks Grove, Ayersbury, CT 25059",1
927,Brian Castillo,9835605839,85,16,38,D,Poor Pursuance,529685.0,"203 Kim Lodge Suite 241, North Debbieburgh, VI 44103",1
928,Marilyn Williams,9821976548,43,48,45,D,Poor Pursuance,585016.0,"115 Singh Estate Apt. 099, Margaretton, AR 11374",1
929,Jasmine Davis,9609757321,65,19,91,C,Below Average Achivement,581723.0,"Unit 0449 Box 6441, DPO AA 70480",1
930,Mrs. Amber Ramos MD,9698243936,65,46,72,B,Average Performance,551152.0,"840 Jones Cliff, Mindyside, AL 42826",1
931,Joseph Kelley,9080413559,100,16,90,B,Average Performance,567934.0,"5662 Torres Lodge Suite 711, North Blake, NH 61078",1
932,Steven Montes,9581835997,50,23,65,D,Poor Pursuance,569762.0,"2979 Shawn Lane Suite 061, Wilsonborough, PR 60730",1
933,Margaret Cross,9597011535,16,47,40,D,Poor Pursuance,509644.0,"077 Scott Via, New Christinechester, MD 73629",1
934,Denise Smith,9985640534,46,18,84,D,Poor Pursuance,518048.0,"0456 Williams Mall, East Jonathanside, AL 65280",1
935,Grace Clark,9765007947,46,70,74,B,Average Performance,571790.0,"9320 Lee Forges Suite 941, New Albertside, NE 58256",1
936,Jacob Mann,9577748118,55,92,30,C,Below Average Achivement,583973.0,"35017 Lee Hills, Cabreratown, MI 75926",1
937,Patricia Vazquez,9597736721,51,56,97,B,Average Performance,572294.0,"10581 Greene Skyway, Port Davidhaven, AZ 06706",1
938,Jessica Ramirez,9709972991,60,75,61,B,Average Performance,554547.0,"78651 Michael Green, Douglasview, ID 76122",1
939,Alexandra Gomez,9758927356,78,38,73,B,Average Performance,545219.0,"618 Curtis Crossroad, Whitestad, PR 43930",1
940,Jennifer Nguyen,9615446705,53,100,30,B,Average Performance,578793.0,"19140 Hill Point Suite 738, Smithbury, ID 07665",1
941,Jacob Benson,9500566171,45,58,33,D,Poor Pursuance,514170.0,"518 Elizabeth Shoal Apt. 184, Cobbtown, WA 32055",1
942,Lisa Archer,9909230325,26,59,76,C,Below Average Achivement,576165.0,"793 Allen Views, North Sean, WA 07870",1
943,Roberto Stephens,9378818123,53,48,93,B,Average Performance,562924.0,"2301 Eric Drives, West Jenniferborough, KY 19261",1
944,John Graham,9495273898,34,22,69,D,Poor Pursuance,532433.0,"PSC 2171, Box 9760, APO AE 70543",1
945,Teresa Jackson,9471871331,74,41,24,D,Poor Pursuance,580133.0,"5181 Lindsay Station, North Amandahaven, CT 73389",1
946,Julia Nichols,9977431712,90,51,82,B+,Good Pursuance,590737.0,"1498 Velazquez Tunnel, Timbury, GU 38991",1
947,Alicia Lopez,9398698529,51,24,70,D,Poor Pursuance,519341.0,"07645 Castillo Route Apt. 349, Jeffreyborough, TX 90816",1
948,Raymond Mitchell,9110820251,88,48,15,D,Poor Pursuance,544131.0,"239 Kristen Lane, Veronicatown, MN 15403",1
949,Cindy Nelson,9636666078,61,92,52,B,Average Performance,517291.0,"776 Monroe Orchard Apt. 027, East Melanie, AL 97927",1
950,Teresa Bender,9677505560,98,56,62,B+,Good Pursuance,546153.0,"93946 Daniels Plain Suite 293, Mccannport, WA 49080",1
951,Courtney Barr,9039133186,93,34,54,C,Below Average Achivement,545530.0,"822 Lindsay Motorway Apt. 022, Whitestad, CO 80364",1
952,Gary Dillon,9459863963,99,68,89,A,Very Good Achivement,588558.0,"312 Sarah Trail Suite 833, New Joshualand, PW 04702",1
953,Kathleen Ali,9187121518,95,79,90,A,Very Good Achivement,590544.0,"71379 Miles Pike Suite 628, South Tracyview, UT 62836",1
954,Teresa Dickson,9708336074,31,80,50,C,Below Average Achivement,514215.0,"59487 Alexis Corner, Chandlerland, ND 25252",1
955,Joshua Davis,9824534189,42,29,27,F,Failed,528482.0,"52726 Tiffany Camp Suite 417, Masonport, WY 03894",1
956,Christopher Newman,9342442486,49,43,45,D,Poor Pursuance,555784.0,"1796 Debra Drives Apt. 959, Edwardton, ND 26465",1
957,Michael Poole,9988169890,71,94,13,C,Below Average Achivement,549515.0,"8906 Jackson Drives Suite 179, East Pedroland, LA 40253",1
958,Danielle Watkins,9838802241,97,23,83,B,Average Performance,507350.0,"173 Woodward Throughway, Davismouth, AR 52889",1
959,Ian Morales,9801265794,48,44,27,D,Poor Pursuance,591294.0,"PSC 7033, Box 6930, APO AE 18806",1
960,Kirk Oconnell,9917714224,24,76,23,D,Poor Pursuance,553571.0,"8224 Garza Hill Apt. 226, Laneside, ND 78077",1
961,Adam Patel,9914005440,15,53,34,D,Poor Pursuance,526651.0,"78345 Eric Fork Apt. 608, West Jessicaville, AL 15647",1
962,Darrell Wong,9391962834,56,26,83,C,Below Average Achivement,525330.0,"2224 Hamilton Road Suite 646, Stephensland, MI 87537",1
963,Eric Hernandez,9901610441,67,60,22,D,Poor Pursuance,521328.0,"926 Lamb Highway Apt. 344, Calvinfort, IN 00755",1
